quarter,BAD,predicted_pd
1,0,0.11922254768126293
1,0,0.17752008003212985
1,0,0.11390580765682272
1,0,0.10708667993819791
1,1,0.5639298040071559
1,0,0.23205753560279185
1,0,0.12719286751450462
1,0,0.09676418108976909
1,0,0.07207458369131747
1,0,0.17459292819550334
1,0,0.06058229206518089
1,0,0.09420872859855375
1,0,0.12342447805238219
1,0,0.2375590369943409
1,0,0.10322315398999658
1,0,0.054318356222714165
1,0,0.11258070506592957
1,0,0.15775731857201078
1,0,0.05963527465075101
1,0,0.16022672199060198
1,0,0.20592247060128233
1,0,0.12904980295719173
1,0,0.09667873825306109
1,0,0.19779403329193815
1,1,0.021486564531496992
1,0,0.05714627006136
1,0,0.06411526695536636
1,0,0.22185954995671872
1,0,0.19870832367564226
1,1,0.2105343884935047
1,0,0.12624739376914648
1,0,0.09990638247016553
1,0,0.5062079874793722
1,0,0.5177584835048568
1,1,0.5072792022922529
1,0,0.1199255727510995
1,0,0.13960458316239183
1,1,0.09445037904369
1,0,0.22198136233075655
1,0,0.11488853557598872
1,0,0.1142950473263185
1,0,0.17649921038622524
1,0,0.12134431965420144
1,0,0.08284684639737325
1,0,0.2427410630727117
1,0,0.08258841094751843
1,0,0.09851300872968848
1,1,0.17592302358919817
1,0,0.16670464147422465
1,0,0.08871004522346489
1,1,0.07355489445764994
1,0,0.04422739340804171
1,0,0.4892870909543408
1,1,0.4768552039312413
1,1,0.11253945142995803
1,0,0.546869958278096
1,0,0.045997804323787875
1,0,0.043323782880506354
1,0,0.0496195263569231
1,0,0.34985944926909107
1,0,0.11668077569518466
1,1,0.5608157759157293
1,1,0.6118880656429435
1,1,0.4712614099818407
1,1,0.33815617438562146
1,1,0.5132641422463594
1,1,0.6918901580685844
1,1,0.6500164404143782
1,1,0.6319340145326077
1,1,0.5427776479968939
1,1,0.46232011083935776
1,1,0.5790410579737407
1,1,0.5721206477855401
1,0,0.3594357422968638
1,0,0.5221891247188044
1,0,0.49534411389895683
1,0,0.4508448263397049
1,0,0.42259895424531674
1,0,0.6345581956862241
1,0,0.5063237914803961
1,0,0.45148792212484873
1,0,0.5287124904627264
1,0,0.33275057775079786
1,0,0.5365731490206312
1,0,0.5393359990520371
1,0,0.46466663854849116
1,0,0.4447951748688401
1,0,0.4164737475213098
1,0,0.3115403073775066
1,0,0.49139599344163376
1,0,0.45278299207360995
1,0,0.6171206523943783
1,0,0.52476087190068
1,0,0.43476772370854655
1,0,0.4780101827346373
1,0,0.24613818108991456
1,1,0.6948443259929408
1,1,0.3682993020437816
1,1,0.48434621062081007
1,1,0.5852596880615841
1,1,0.6795615261409556
1,1,0.6262533460956708
1,1,0.5181532143342807
1,1,0.7700084545608389
1,1,0.6230776514014098
1,1,0.5167005798109388
1,1,0.4726564160710284
1,1,0.48731142180021875
1,1,0.5934026492243266
1,1,0.3454181332985667
1,1,0.4058259818432138
1,1,0.656300380594127
1,1,0.4995139484004093
1,1,0.5241091674428254
2,1,0.5518944751044362
2,1,0.6649323096959531
2,1,0.3899664901710226
2,1,0.5660609757716508
2,1,0.38912721275854406
2,1,0.2831790498777862
2,1,0.5392881524402308
2,1,0.5784730981196922
2,1,0.5755799481797017
2,1,0.6163387072120333
2,1,0.39713994943411046
2,0,0.03067487034562119
2,0,0.09038294997785729
2,0,0.054863830379311945
2,1,0.5422874361795849
2,0,0.06332827163735652
2,0,0.11033869089083795
2,0,0.19748186210496796
2,0,0.1539907255074287
2,0,0.1365931089709969
2,0,0.07496250007979874
2,0,0.05354378887089927
2,0,0.11857724129111288
2,0,0.06525572128620084
2,1,0.5317059770601237
2,0,0.14655196683481053
2,0,0.10709562272902637
2,0,0.12658751145619881
2,0,0.14567328406466518
2,0,0.0812703894191505
2,1,0.5429536296122582
2,0,0.13853081604099735
2,0,0.23858325895105978
2,0,0.05345746055609701
2,0,0.12301394330915463
2,0,0.11895297519159408
2,0,0.13785097695157514
2,0,0.09357981440291181
2,0,0.059735581824872576
2,0,0.09067242953890679
2,0,0.21905667842888368
2,0,0.06586905249942997
2,0,0.1020596814793413
2,0,0.2510974414799942
2,0,0.4869954539828527
2,0,0.15021382448934018
2,0,0.0659490124259593
2,0,0.16500449310339949
2,1,0.09558839986823885
2,0,0.09818656371109181
2,0,0.12794461934070986
2,0,0.06627065877610305
2,0,0.06776053869414977
2,0,0.09082680924382333
2,1,0.5368284967293934
2,0,0.11115722398960556
2,0,0.07619041398609627
2,0,0.08122678711372035
2,0,0.5725750998768555
2,0,0.11530784292125021
2,0,0.23660237929250527
2,1,0.08883884749982775
2,0,0.1271258141686252
2,0,0.07852682423984013
2,0,0.15255072822988075
2,0,0.11102753950641367
2,0,0.10736945250255955
2,1,0.06055175902278059
2,0,0.10874321111490318
2,0,0.11877815214245409
2,0,0.07551767612013728
2,0,0.0861253554583541
2,0,0.06589852185418775
2,0,0.10210188978519022
2,0,0.028011501128623613
2,0,0.42853542036217684
2,1,0.030527211181901527
2,0,0.12536773944820054
2,0,0.07044260706499439
2,0,0.24360389781895062
2,0,0.026612555106345255
2,0,0.12615393876648914
2,0,0.18303230696695186
2,0,0.13107720543928286
2,0,0.08277373505125461
2,0,0.09953223316610613
2,0,0.05559351818689004
2,0,0.10547788026724239
2,0,0.08627872705017543
2,0,0.09859388360703532
2,0,0.07605610710426476
2,0,0.11082449131182731
2,0,0.09828456160053514
2,0,0.09398351044288827
2,0,0.06429637129636999
2,1,0.6014962791764054
2,0,0.039605944973147025
2,0,0.10022624751310062
2,0,0.09367427081099604
2,0,0.03433095612129082
2,0,0.12273888572641765
2,0,0.10688997762443989
2,0,0.16156105362477585
2,0,0.13241482317841555
2,0,0.049562808118327924
2,0,0.06072180408918311
2,0,0.15571246404199157
2,0,0.11687834231577886
2,1,0.5236406651966878
2,0,0.06537588157550399
2,0,0.06296190442116523
2,1,0.07161442507885395
2,0,0.10682367712364721
2,0,0.07391873748230121
2,0,0.04001292277908636
2,0,0.10114685761520083
2,0,0.10916446285908117
2,0,0.09411041580081651
2,0,0.1002908220790858
2,0,0.029828512769201034
2,0,0.11420039226364655
2,0,0.5310600667547897
2,0,0.06986423030056578
2,0,0.11965353272674048
2,0,0.13161219179960715
2,1,0.0675637233957514
2,0,0.06980217933922765
2,0,0.5158480746627916
2,1,0.6382928540410634
2,0,0.5561359722203829
2,1,0.5854615619163713
2,0,0.13568837204621728
2,0,0.18746154970119558
2,1,0.369981948192893
2,0,0.13278599614653194
2,0,0.10271753926950813
2,0,0.11362122842079894
2,1,0.05932584770201725
2,0,0.24014330864559852
2,0,0.060091468255618716
2,0,0.1667870247084121
2,0,0.11197419219640886
2,0,0.10153601607845013
2,0,0.13243733362134333
2,0,0.14736142283649778
2,0,0.08007432597209443
2,0,0.1204530066845741
2,0,0.15736715880004962
2,0,0.14191647900835744
2,1,0.11215791360400076
2,0,0.09223135213759696
2,0,0.100454002327298
2,0,0.08077460674320627
2,0,0.055926825225970145
2,0,0.11954602514464106
2,0,0.25226191755030836
2,0,0.07771491584804158
2,1,0.4476892778687842
2,1,0.5602513695695845
2,0,0.12961991855769237
2,0,0.10994153720463408
2,0,0.13810623701418795
2,0,0.15495943697661776
2,0,0.09171011660606904
2,0,0.07331929692808488
2,0,0.07174625059085163
2,0,0.11011336967549341
2,0,0.12489411167492832
2,0,0.2706166261000719
2,0,0.10280831475529863
2,0,0.04838122417282184
2,0,0.13989639358941297
2,0,0.10701728111007129
2,0,0.18443390959045558
2,0,0.07024036228355224
2,0,0.1474402344087518
2,0,0.1262590617138169
2,0,0.08063026985916696
2,0,0.0760217325622713
2,0,0.13275411754868663
2,0,0.27298825782460995
2,0,0.07600189978797119
2,0,0.12112339053207385
2,1,0.23510649955473778
2,0,0.19690032225742238
2,0,0.0983528447906304
2,0,0.4190404746998003
2,1,0.520959145071057
2,1,0.4468840071695942
2,0,0.1812110242666058
2,1,0.5998432866536753
2,0,0.08603070569825093
2,0,0.06440458726013636
2,0,0.09337185155307033
2,0,0.12435092799233259
2,0,0.12439245882691699
2,0,0.06685332765933606
2,0,0.05414065842171194
2,0,0.08482609831761868
2,0,0.5283827199406884
2,1,0.10669042166954838
2,0,0.07428197477874526
2,0,0.13013174966665128
2,1,0.024405448357074026
2,0,0.37667448222682715
2,0,0.07878438673539986
2,0,0.09511565846781384
2,0,0.0814559766944229
2,0,0.07858687241591117
2,0,0.15375404414732458
2,0,0.07929926177347063
2,0,0.10441904615663432
2,1,0.3607516728021056
2,0,0.6748783541527611
2,1,0.5746873063353757
2,1,0.5806699155725881
2,0,0.16577738172133116
2,0,0.07191694317274486
2,1,0.21858561562820378
2,0,0.14590410505452606
2,0,0.07273972822394618
2,0,0.06284371045837188
2,0,0.1744090146258398
2,1,0.5062497781866468
2,0,0.180284751340952
2,0,0.08487315294341423
2,0,0.2402055330542712
2,0,0.1085208536000135
2,0,0.12128970884432526
2,0,0.12649761896734152
2,0,0.1593658245450321
2,0,0.06952808023944998
2,1,0.6113663998728602
2,0,0.09020585891305861
2,0,0.23733338638038406
2,0,0.10169090342239874
2,0,0.04561394288215721
2,1,0.22039149055601792
2,0,0.03824590018619583
2,0,0.06842084507357389
2,0,0.07464401723409894
2,0,0.14106635759989097
2,0,0.12536800825678854
2,0,0.06683513482400676
2,0,0.10758399058680553
2,0,0.12007203952193747
2,1,0.12670026561158246
2,0,0.137474899456224
2,0,0.062243053818973625
2,0,0.10137573539995776
2,1,0.06486481459288163
2,0,0.06894481247584747
2,0,0.09103389177830035
2,0,0.09466401884839022
2,0,0.06869244131090062
2,0,0.06666443725573264
2,0,0.10721418411979468
2,0,0.06580058098206695
2,0,0.08915330466134788
2,0,0.10222610794461198
2,1,0.0773951766360258
2,0,0.05814481094543396
2,1,0.4928661170110134
2,1,0.5625571220944516
2,0,0.4125082926481099
2,0,0.5295615825028088
2,0,0.584891030154557
2,0,0.45424920320504664
2,0,0.5882968307895157
2,0,0.48345504525443006
2,1,0.5540770495918684
2,1,0.48047127266049966
2,1,0.3910813440975623
2,1,0.5818707457022388
2,1,0.5609629833424107
2,1,0.6725499252866339
2,1,0.6066802236565391
2,1,0.5345568773000614
2,0,0.06350867341854961
2,0,0.1270418491033031
2,0,0.0614490729723447
2,0,0.10066802810812693
2,0,0.05738521281272347
2,0,0.1169449555627591
2,0,0.060708294946730974
2,0,0.19296342481347664
2,0,0.18023542235993992
2,0,0.12374217345354822
2,1,0.05970746966906115
2,0,0.1372543281718473
2,0,0.06265753400327428
2,1,0.6650967540781418
2,0,0.05541889127908353
2,0,0.11664387838204215
2,0,0.08087081907711395
2,0,0.08661326874364172
2,0,0.14382804879245156
2,1,0.10748856233378358
2,0,0.06874344639734054
2,0,0.16832874071684478
2,0,0.06748773806558434
2,1,0.6371433081894488
2,0,0.08437489337098601
2,0,0.1165465833649156
2,0,0.20002302532882899
2,0,0.11108057319843752
2,0,0.026676876081570332
2,1,0.11045679373002568
2,0,0.05061692056857041
2,0,0.06831438546821067
2,0,0.13546370400049454
2,0,0.13357925143076455
2,1,0.08860186399484613
2,0,0.07476304818456474
2,0,0.14696200735730683
2,0,0.24194157165196112
2,0,0.11281126915866191
2,0,0.09767795503533765
2,0,0.19483742894266584
2,0,0.10743384172275759
2,0,0.09717389742310166
2,0,0.11705362378638234
2,0,0.10353386454095977
2,0,0.18426463707704888
2,0,0.08056384398639783
2,0,0.07684783009916636
2,0,0.0675747731392098
2,0,0.10110640244368167
2,0,0.07301999875689948
2,0,0.11107587939147683
2,0,0.04800635914728634
2,0,0.10086037000793818
2,1,0.49820307467203345
2,0,0.11587084723336949
2,1,0.18243514953465934
2,0,0.06327029973381153
2,0,0.0793591065664726
2,0,0.10489630622842258
2,1,0.07174838356447984
2,0,0.16404433293793103
2,0,0.0702812214468635
2,0,0.21997003059913747
2,0,0.031952968695444416
2,0,0.19504521539816394
2,0,0.18203135515112215
2,0,0.035788913168943726
2,0,0.1798822045851833
2,0,0.068373846245074
2,0,0.07260994114224391
2,0,0.07314675583071673
2,0,0.025585382265306596
2,0,0.12422221550237897
2,0,0.08864971529026382
2,0,0.05689062423583285
2,1,0.5525622921572242
2,1,0.6636783989979312
2,0,0.08443295140573626
2,0,0.0663557394519229
2,0,0.16712036974099584
2,0,0.1366109859395838
2,1,0.09308013219107393
2,1,0.6403469742477016
2,0,0.12250604386948705
2,0,0.2374041744569055
2,0,0.11075337440101622
2,0,0.05383762335096193
2,0,0.08454371361247606
2,0,0.07423848475090679
2,0,0.0914794354959768
2,0,0.19905361458955662
2,0,0.06028150641794341
2,0,0.03475767871340121
2,0,0.0915291958028233
2,0,0.1200582173149828
2,0,0.10277170782432385
2,0,0.15026781883194437
2,0,0.13594379429484704
2,0,0.1143260944401222
2,0,0.25297343168303854
2,0,0.07596404922597244
2,0,0.2839953053526338
2,0,0.09497194470616893
2,0,0.15391069141779434
2,0,0.10902220378843824
2,0,0.08567559606835053
2,0,0.07605752134500994
2,0,0.07974108562082403
2,0,0.13072987691974675
2,0,0.13474949801466557
2,0,0.10227094637606386
2,0,0.07090455114991279
2,0,0.056993920846982814
2,0,0.07325544039115468
2,0,0.07683312892254919
2,1,0.5437850192967378
2,1,0.5613104672823559
2,1,0.6948952780683423
2,1,0.4963098954555542
2,0,0.07518641576661135
2,0,0.14673381067418168
2,0,0.16578455766917488
2,0,0.07198410444197707
2,0,0.031014129352412694
2,0,0.07447876143714846
2,0,0.2519394527117153
2,0,0.2357115751951369
2,0,0.0776013994758854
2,0,0.07107102624147958
2,1,0.24390429284395224
2,1,0.011718591562035422
2,0,0.11895054991898467
2,0,0.09271767752552026
2,0,0.27209919469499627
2,0,0.6026021080589375
2,1,0.6423101958099463
2,1,0.3848612298381848
2,0,0.09663948544177904
2,0,0.07463566718327841
2,0,0.15829874510756772
2,0,0.1273896764548419
2,0,0.06650504716720734
2,0,0.10129958963256103
2,0,0.0371911649074778
2,0,0.10054275520232929
2,0,0.08975702502262144
2,0,0.07835968881918588
2,1,0.3855070041908394
2,0,0.07661804631118306
2,0,0.07499596535857565
2,0,0.09813367420279279
2,1,0.19334208773566136
2,1,0.5415098593312339
2,0,0.12714000107656226
2,0,0.03776922146963942
2,0,0.09612603194041247
2,0,0.23757719184845488
2,0,0.2180942906626194
2,0,0.05028263200840166
2,0,0.6439776308639253
2,1,0.5933796924137922
2,1,0.447925589090598
2,1,0.010709942742572101
2,0,0.14218230189557332
2,0,0.18494530465624043
2,0,0.11496801976492747
2,0,0.07914825641672076
2,0,0.08117015078571768
2,0,0.11010839639624663
2,0,0.14126223925515
2,0,0.11442671993288381
2,0,0.07282195944809818
2,0,0.06658298870806677
2,0,0.12490295314332356
2,1,0.02943528735944873
2,0,0.1216576001405865
2,0,0.07746483724237062
2,0,0.12944100642467415
2,1,0.08941805755562604
2,0,0.035051105196572264
2,0,0.28663641415072705
2,0,0.08783188521061312
2,0,0.13732408927838913
2,0,0.04367556449345791
2,0,0.05024068739848927
2,0,0.08221488030502055
2,0,0.12665722835873622
2,0,0.09321135907288113
2,0,0.11222424134662462
2,0,0.04614034241035505
2,0,0.05611032475868419
2,0,0.06880372588544595
2,0,0.07958545115613577
2,0,0.12327608696661843
2,0,0.4407620228420198
2,1,0.49525257027938957
2,0,0.09653469586290946
2,0,0.07791266651398832
2,0,0.11248438192807059
2,1,0.06446094448442385
2,0,0.13036087790215659
2,0,0.10863228862824291
2,0,0.46351906604204596
2,0,0.12545869573100038
2,0,0.10085168128071802
2,0,0.10880862649205512
2,0,0.1462326604610182
2,1,0.6267784487372133
2,1,0.5523387677673758
2,0,0.11567371037881952
2,0,0.04415968459396351
2,0,0.12296420457117711
2,1,0.09522310904690945
2,0,0.09479276330055764
2,0,0.07730224406740233
2,0,0.08669746907528736
2,1,0.1537153938046656
2,0,0.09527773939868699
2,0,0.2675045070756334
2,0,0.12969000527572475
2,0,0.10087127284604173
2,0,0.09119616820832348
2,0,0.08001007171969922
2,0,0.12499860442240736
2,0,0.23469872369473813
2,0,0.1066194243706312
2,0,0.1697032008510511
2,0,0.20259603644364876
2,0,0.07301709886251156
2,0,0.07949360251728513
2,0,0.11313447848286146
2,0,0.12365532679993271
2,0,0.0746041571735667
2,1,0.10711210413778724
2,0,0.2174456350355746
2,0,0.12259470350804803
2,0,0.13156269508018414
2,1,0.054644543534293495
2,0,0.09172228592278346
2,0,0.0829533405107408
2,1,0.4993365719167031
2,1,0.5784076369435728
2,1,0.5119951127356354
2,1,0.46082888340568956
2,0,0.4215575018553222
2,0,0.5490309410895139
2,0,0.5053146644462108
2,0,0.5201901520469511
2,0,0.49489250490416453
2,0,0.542042244072584
2,0,0.4944870102231697
2,0,0.49746634592562755
2,0,0.3918992925079144
2,0,0.6020704593288935
2,0,0.5356937982112032
2,0,0.6017466812047837
2,0,0.4649805064523762
2,0,0.548995376751888
2,0,0.5407164061692807
2,0,0.5182750249882879
2,0,0.48372679194898466
2,0,0.5300693828693576
2,0,0.5672930171399061
2,0,0.4590999196362495
2,1,0.5841084888104356
2,0,0.5425330994595249
2,0,0.4671650844877021
2,1,0.4799058527424355
2,1,0.5622828786479893
2,1,0.44853167989152587
2,1,0.632534046546284
2,1,0.559293029572983
2,1,0.5599339092493547
2,1,0.7360936024939557
2,1,0.5455422473025674
2,1,0.4524186821456004
2,1,0.6013211617640587
2,1,0.4296418912425455
2,1,0.5538455289149226
2,1,0.5355084360759492
2,0,0.07397851696712274
2,1,0.061311599942807514
2,0,0.13168242156963922
2,0,0.0863302158340304
2,0,0.03015192699753162
2,0,0.0513970012107964
2,0,0.13754981529343566
2,0,0.039867173383910735
2,1,0.0654571744501735
2,1,0.009497790362891332
2,0,0.0836145709376394
2,0,0.0779293064958117
2,0,0.12143554468248531
2,0,0.06700633292784205
2,1,0.24498752208144148
2,0,0.1266651120009922
2,0,0.07266752807828714
2,0,0.09063630735720676
2,1,0.05210899271401752
2,0,0.11079665183193176
2,0,0.12085697218221333
2,0,0.044520530375247516
2,0,0.1451013517021031
2,0,0.06905186888613503
2,1,0.4958558993977831
2,0,0.5248133733909143
2,0,0.5774412450771118
2,1,0.5481550900702029
2,0,0.1132824386627106
2,0,0.579760212848335
2,0,0.07402132183287592
2,0,0.22253201414834048
2,0,0.09021440721065212
2,0,0.07656775885642449
2,0,0.0820916298595481
2,0,0.09109914080544446
2,0,0.1268816014375528
3,0,0.10121775239701546
3,0,0.1376262033582678
3,0,0.22045660987672747
3,0,0.06952823133212029
3,0,0.16133164987553952
3,0,0.03836956471555913
3,0,0.08385123151027106
3,0,0.10074481715725503
3,0,0.10520831347932175
3,0,0.052109148379470054
3,0,0.1328319491597636
3,1,0.5643663045157874
3,0,0.49460154377124205
3,0,0.11501998555535542
3,0,0.08453041945051953
3,0,0.10716509181321625
3,0,0.11056730256382033
3,0,0.09044510920915924
3,0,0.0985392675143126
3,0,0.10020474951305457
3,1,0.10023818706047403
3,0,0.0721900786533429
3,0,0.053894313654828094
3,0,0.1055555092736199
3,0,0.08989257688581605
3,0,0.11831677547946322
3,0,0.15356925380795658
3,1,0.12196078812552774
3,0,0.15279811030570672
3,0,0.058035482560705336
3,0,0.07107178241189128
3,1,0.09126348377475256
3,0,0.1205643039741654
3,0,0.2026756302849909
3,0,0.03587544870018326
3,0,0.17475569045225103
3,1,0.5510271969631894
3,1,0.48550464465155485
3,1,0.45480595083220127
3,1,0.46550698177630934
3,0,0.0864369727975831
3,0,0.13761789236525498
3,0,0.10208179799760587
3,0,0.12745633492512096
3,0,0.10394152142531633
3,0,0.06696924799236023
3,0,0.08284032644647198
3,0,0.07209037910902978
3,0,0.09015119550613977
3,0,0.07253798523807427
3,0,0.1475046373581523
3,0,0.06230454973433479
3,0,0.10018600673771069
3,1,0.14232433216257634
3,1,0.4817334144699488
3,0,0.14216106964214917
3,1,0.09105992872650408
3,0,0.032347384250996196
3,0,0.14769056963446126
3,0,0.11806409370802864
3,0,0.05836840588426216
3,1,0.11909898904949806
3,0,0.04975840599294292
3,0,0.1144705487248846
3,0,0.1941596361468469
3,0,0.15368319372589387
3,0,0.14701757488397985
3,0,0.5400249535660692
3,1,0.693794968630283
3,0,0.07027877979247585
3,0,0.06808997713749977
3,1,0.09872073479904653
3,0,0.07059202833380411
3,1,0.087420624692308
3,0,0.030274307889048245
3,0,0.12775242819790722
3,0,0.10561111962804158
3,0,0.08254037006106593
3,0,0.11133740104948277
3,0,0.0776138079952986
3,1,0.08986825110130685
3,0,0.05792764003960673
3,0,0.12030704113811248
3,0,0.0742272240932941
3,0,0.06632172015191937
3,0,0.09444690522429453
3,0,0.0751555152420891
3,0,0.13234945702027862
3,0,0.07551612563782274
3,0,0.14968642798994758
3,1,0.5903757629261445
3,1,0.5756403746617712
3,1,0.5635057939942063
3,0,0.5240923696336003
3,0,0.6162917720722115
3,1,0.5245736921213893
3,1,0.39539366587325897
3,1,0.43047569530663027
3,0,0.08300297757829243
3,0,0.13500463204283078
3,0,0.06559994224176922
3,0,0.07973814885611324
3,0,0.07987524338937266
3,0,0.2697323402776166
3,0,0.12225612133789633
3,0,0.07944749002056459
3,0,0.1261082696745057
3,0,0.3029178752529651
3,0,0.08472671851473544
3,0,0.22984490824075782
3,0,0.07468001823288618
3,0,0.060932219480783104
3,0,0.06948480406648722
3,1,0.46266582830361697
3,1,0.5812694375269822
3,0,0.08832272010477066
3,0,0.13618817295372343
3,0,0.09144750470655114
3,0,0.03232940394685889
3,1,0.6191397119228841
3,1,0.11589639888811507
3,0,0.20360297001230077
3,0,0.1140107565560491
3,0,0.0733895644316265
3,0,0.5987068183347513
3,1,0.6074827557999501
3,0,0.10711698453598563
3,0,0.07041254976098461
3,0,0.07727652097813045
3,0,0.10517752348928075
3,0,0.09212579757830255
3,0,0.1559228715875191
3,0,0.08199298554143346
3,0,0.0636698300405281
3,0,0.11256183728869629
3,0,0.11946140818009249
3,0,0.07923582792116268
3,0,0.112807521048578
3,0,0.11942553782781555
3,0,0.07380268603614627
3,0,0.07091886486334698
3,0,0.1361378714554357
3,1,0.07045306129037623
3,0,0.13756578948509954
3,0,0.10479786471914267
3,0,0.16409963768044486
3,0,0.15087887543078385
3,0,0.1136634742451893
3,0,0.03241104420964433
3,0,0.06928196137188959
3,0,0.11471141978932271
3,0,0.07782072474780134
3,0,0.0864517121129042
3,0,0.07325670883509718
3,0,0.1340043048819183
3,0,0.14494402946231405
3,0,0.08687266666202176
3,0,0.12447039561650612
3,0,0.09536909188643171
3,0,0.05415280462439526
3,0,0.13820864069366579
3,0,0.07228247264410266
3,0,0.10312834376213952
3,0,0.061093820320350815
3,0,0.1259440199267574
3,0,0.13667909265577557
3,0,0.07525209820055899
3,0,0.14216818192233308
3,1,0.0751031771738195
3,0,0.07087186137934645
3,0,0.20315148950909218
3,0,0.27292761320425984
3,0,0.2793930945238369
3,0,0.12648755383888163
3,1,0.19361220603752194
3,1,0.07824684378953765
3,0,0.13913313905711155
3,0,0.09491630342316401
3,1,0.650550402106805
3,1,0.5037365608295361
3,0,0.06687178726984046
3,0,0.08580273660482753
3,0,0.07790535175541859
3,0,0.14990514963890927
3,0,0.08124001185132887
3,1,0.0688273152093531
3,0,0.08843490895808222
3,0,0.06920386205413602
3,0,0.11876067958194494
3,0,0.08509061209528951
3,0,0.12535197980530527
3,0,0.12976920693420257
3,0,0.1292798299048636
3,0,0.07288289312092022
3,0,0.06604864416138023
3,0,0.5331259475293847
3,1,0.5942212736162511
3,0,0.15351465325953548
3,0,0.044718991822442995
3,0,0.08736078900820768
3,0,0.0799940308829939
3,0,0.07961999003862424
3,0,0.09062088267320864
3,1,0.15303768989047115
3,0,0.1142161765891831
3,0,0.11454035099879457
3,0,0.12007414032449984
3,0,0.14476560285129075
3,0,0.1449521901047497
3,0,0.12188830089940775
3,0,0.08245120671541283
3,0,0.17137587829579956
3,1,0.6023196413569806
3,0,0.18085619787106946
3,0,0.15835320626511756
3,0,0.09235317408019197
3,1,0.03598465086003777
3,0,0.1579132256250294
3,0,0.048472188084014066
3,0,0.13135396453988427
3,0,0.08181505307873793
3,0,0.10696088615143848
3,0,0.06622717150649089
3,0,0.06607341135726548
3,0,0.06445679247584332
3,0,0.09184723313250899
3,0,0.08478608353472916
3,0,0.09512474527659533
3,0,0.21836934825880946
3,1,0.5643276605714139
3,0,0.12255706485063288
3,0,0.06277514560980131
3,0,0.20481578775491505
3,0,0.1158118688982471
3,0,0.09593406143055981
3,0,0.13071377733711267
3,0,0.05565827921512777
3,1,0.06089762410682205
3,0,0.20187502877122548
3,0,0.15969986335318975
3,0,0.08495846335603892
3,0,0.0551214474435995
3,0,0.06360161939590052
3,0,0.029500759032881352
3,0,0.08590993281001309
3,0,0.0808455030267237
3,0,0.11593549060407458
3,0,0.07617491315078354
3,1,0.05872206402666093
3,1,0.5533645345802877
3,1,0.46522465110764327
3,0,0.45339843584723366
3,0,0.33699016790775516
3,0,0.36719985511958975
3,0,0.39022168250110817
3,0,0.5596958807547728
3,0,0.46399925058633745
3,1,0.46466468110951004
3,1,0.5690894695065425
3,1,0.5944578756480199
3,1,0.6652708029677553
3,1,0.5875310734739813
3,1,0.6001901943219268
3,1,0.6819473141475215
3,1,0.544514223723883
3,1,0.5292238375272328
3,1,0.5752567323216611
3,1,0.6870145634086299
3,0,0.17470253761087662
3,0,0.055686893924542125
3,0,0.06451015718222373
3,0,0.06104169054964458
3,0,0.12517751970737884
3,0,0.6712709599919012
3,0,0.12412401977704815
3,0,0.12054476214446298
3,0,0.10838274913014524
3,0,0.11438553029507015
3,0,0.14541172195322402
3,0,0.08808945157478998
3,0,0.06588949237720923
3,0,0.18544143609466981
3,0,0.07053305900081533
3,0,0.05037364638607586
3,1,0.6557398098019243
3,0,0.18081729200720512
3,0,0.07335561686837942
3,1,0.5841450076316352
3,0,0.14723901698453293
3,0,0.10261119954813565
3,0,0.5179408570806391
3,0,0.07630008183338766
3,0,0.0756994147695617
3,0,0.0932952293506307
3,0,0.10926460615796163
3,0,0.08988495127051148
3,1,0.5746293129479267
3,0,0.08301412380468062
3,0,0.08938562018676272
3,0,0.09604945149009919
3,0,0.5664378370486101
3,0,0.10155270428902616
3,0,0.05005301217576177
3,0,0.06536058004861969
3,0,0.10023395297442995
3,0,0.2914678256580447
3,1,0.09631092427425661
3,1,0.5723123158894229
3,0,0.06074940539088893
3,0,0.2297034879010934
3,0,0.1453825538522309
3,0,0.1238059610454558
3,0,0.10485824169507396
3,0,0.12174271506128521
3,0,0.07288022686759334
3,0,0.1319476798442563
3,1,0.45393399209222834
3,0,0.06748657344125784
3,0,0.13579008714014623
3,0,0.16296722979481337
3,0,0.10342738608343036
3,0,0.12982838490426596
3,1,0.06462542193868545
3,1,0.06439502497197347
3,0,0.12528098747890723
3,0,0.5341183435888404
3,0,0.13145597772452683
3,0,0.1454390035338379
3,0,0.07065218401866885
3,1,0.5473929849230468
3,0,0.06061995538658355
3,0,0.06787029640491996
3,0,0.1555623726989353
3,0,0.19332149328272555
3,0,0.08667489911568316
3,0,0.08917957763926954
3,0,0.13592235317245763
3,0,0.09718027120366049
3,0,0.10934536335790701
3,0,0.09878166742518948
3,0,0.08198557394966963
3,0,0.08527051482188888
3,0,0.14816878715278187
3,1,0.1119430384020833
3,0,0.09139334904270704
3,0,0.15875025854617045
3,0,0.1478940196400412
3,1,0.062201538727905695
3,0,0.0634213418084559
3,0,0.07517289080363601
3,0,0.1243987817509538
3,0,0.10830450756311442
3,1,0.11863934304414446
3,0,0.114362528243477
3,0,0.11670803553596851
3,1,0.5542214095586088
3,0,0.08459594959261987
3,0,0.093611799437484
3,0,0.09586674500531478
3,0,0.06720467611247502
3,0,0.09586467974449707
3,0,0.23686624086948704
3,1,0.14812430139375196
3,0,0.09205851767992955
3,0,0.06282328638653105
3,0,0.11640533603738192
3,0,0.07155131630192128
